Date,SPY_ret,TLT_ret,GLD_ret,UUP_ret,SPY_ret_vol_21d,TLT_ret_vol_21d,GLD_ret_vol_21d,VIX_level,credit_spread_proxy,corr_60d_SPY_TLT,corr_60d_SPY_GLD,corr_60d_SPY_UUP,corr_60d_HYG_LQD,curve_slope_10y2y
2015-04-17,-1.0760152514825565,1.22177686426087,0.443577087623332,-0.5377606859641217,-0.43081074247485174,-0.08236993083876333,-0.31613067800777817,-0.6348028863678479,-0.6576810950564689,-0.20029010078808682,-0.047434837326174185,-0.8125011491554052,-0.6070555064232593,1.4461255549794259
2015-04-20,0.7655836284108912,-0.941547490188445,-0.8179013098176948,1.2723697996722971,-0.39370489815900783,-0.04012770648841698,-0.25821450618976866,-0.7173559794342821,-0.5961662422422142,-0.23048989982064189,-0.20875659239313785,-1.0412114526329106,-0.626521463063175,1.4299672392520466
2015-04-21,-0.15592752668175175,-0.48342297202255685,0.5236639602869732,0.23579360849034234,-0.43800810497045856,-0.05062201044688772,-0.3258941502791537,-0.7243520291487942,-0.5839985157940945,-0.1757399006418077,-0.2530693365364157,-1.0134279761760971,-0.6049402093554489,1.4622838707068042
2015-04-22,0.3888427346357557,-1.6283062923055198,-1.4022239591226964,-0.02144392380871334,-0.42580757860259383,0.11107065688702149,-0.2080494703468271,-0.7999090725007163,-0.5097505232514933,-0.20702755492819253,-0.2830188682354514,-1.0091559390649394,-0.5683972797118212,1.543075449343698
2015-04-23,0.17486555299719142,0.4585368844356038,0.6780896097132119,-1.6488061539408132,-0.4444956147350017,0.04290969464651776,-0.17266710470162705,-0.8320908478120522,-0.5485968452002932,-0.19641515729077594,-0.12359363768753685,-1.2264767062768425,-0.5738893248486934,1.5269171336163192
2015-04-24,0.15740547173491945,0.6643830181237707,-1.463220579404675,-0.8843033037535378,-0.6030976078435533,0.04282387997413947,-0.039863630285194455,-0.8586756766009389,-0.5519456332972413,-0.03372238432230359,-0.22104286630557454,-1.197653578754421,-0.4735139050927213,1.4946005021615616
2015-04-27,-0.42056852212404144,-0.0006233007013510947,1.9705643186463035,-0.7144125797507104,-0.5915442916978414,-0.14361352273905312,0.2048100531007447,-0.742541705031106,-0.5375458164980569,-0.0025944851221948173,-0.165678420040197,-1.1908998867689315,-0.4331332955664259,1.5107588178889404
2015-04-28,0.23397194515531314,-1.4710273021841718,0.8165247117137455,-1.4117988937035955,-0.5897461478840647,-0.1416750826525762,0.23888322564249456,-0.8418852373492395,-0.47822990766478934,0.16613638602424172,0.14616917591409512,-1.2286929741609245,-0.2488379213405718,1.5753920807984554
2015-04-29,-0.4167338409191874,-1.3074254691863119,-0.7613376832608102,-1.9453091564677034,-0.6641818862213253,-0.055435406301085,0.18565100714563695,-0.7047631166358701,-0.39147628436232207,0.23646862192336712,0.263805879814277,-1.159560028925246,-0.21876586468343215,1.672341975162728
2015-04-30,-0.9436624292509952,0.18597404353837008,-1.8265074189411032,-1.3446256016036966,-0.6450096118471407,-0.05772518898979874,0.3809796920221563,-0.5424554037642264,-0.41009796143299737,0.44753312824485203,0.5758451829288268,-0.9356925761637593,0.026298695626850263,1.6238670279805913
2015-05-01,0.9176680316428211,-1.435881699609689,-0.3987950064366262,1.0434835892628436,-0.5861316782831666,-0.14962836947101882,0.20024069465730063,-0.8013083091313286,-0.30563202479938006,0.3473353602572286,0.5670186060600395,-0.8283445863900444,0.01880650305949689,1.7046586066174856
2015-05-04,0.20443943445680984,-1.006662406734649,0.8515919295981216,0.5968091432653067,-0.5883136223045864,-0.16364843962316603,0.25617367585369794,-0.7803201599877919,-0.265509877640857,0.4112057309952929,0.5670894835828896,-0.7644305971936068,0.13933285039210364,1.7692918695270006
2015-05-05,-1.0714166010498212,-0.1481538077833992,0.2277034892924368,-0.637972741814361,-0.513370300535885,-0.16898407999196435,0.16027121496015445,-0.5760362822676252,-0.26060098432710144,0.3650292944418864,0.46647947923177824,-0.6754801564928767,0.2535356356519081,1.785450185254379
2015-05-06,-0.416927627240563,-1.8260299698068154,-0.1064364694674398,-2.494395697675666,-0.5065053504965962,-0.12074115568011115,0.1491775107739577,-0.45850320750572965,-0.24263021586798836,0.43266655931504083,0.4928560383191643,-0.5971856342836818,0.30788631579169723,1.8339251324365156
2015-05-07,0.30633309045928775,1.4320973579992862,-0.8788535499269905,1.1396890809690108,-0.5037644668014443,0.09618825910568564,0.17020673100578565,-0.4613015473284045,-0.29769603241786075,0.5448610378292488,0.5269886908889526,-0.6018863275235748,0.3489274014709792,1.7531335537996222
2015-05-08,1.1250856336207775,0.2873308836364282,0.4329406992258581,0.2451394345923144,-0.41378835445009093,0.04135979973043509,0.16257327588286116,-0.7789210567957294,-0.2694848881505438,0.5851900790565887,0.5891476700720552,-0.5562398655137742,0.4333020426860738,1.7854501852543796
2015-05-11,-0.4754545560664502,-2.594178983132401,-0.44131987132114736,0.6885347675041712,-0.41315508971447373,0.35488021221386545,0.07736158003876854,-0.6403996994517474,-0.21755429211704072,0.7041114832598402,0.5870235442990218,-0.49336586141036337,0.5635011663856168,1.9308750268007875
2015-05-12,-0.3165047512474598,0.27591333299527226,0.8038009132197007,-1.2599290761856545,-0.4202998680803005,0.36425550362220366,0.10382036941879683,-0.6390005962596849,-0.19960945047285683,0.7258999118015258,0.5314431825762002,-0.4657570259867939,0.5976881350452088,1.9470333425281665
2015-05-13,-0.03264133701440912,-0.8547068506928499,1.7433054490238937,-1.9785589496200342,-0.4220761232466485,0.28985970009404755,0.2711356015833398,-0.6529925622501596,-0.20637476653923548,0.745151388808994,0.5545477163223143,-0.4537163176990793,0.6021847249403216,1.9631916582555458
2015-05-14,0.8807847746525255,0.28638860408101324,0.48876140319630457,-0.7394938738994817,-0.37254307512058804,0.3156576892074477,0.24668701758749592,-0.7957114960474287,-0.1867178983898538,0.7742114074277848,0.5963485435121051,-0.4738214738287008,0.6040723633805547,1.9470333425281665
2015-05-15,0.047034478995491236,2.137164957332255,0.24600084455114843,-0.3815977449894944,-0.37263345595001374,0.6800488815943158,0.23752862801128824,-0.846082813802527,-0.2503845405624991,0.7769891956730108,0.5954009860063021,-0.4726472411998353,0.620793644736265,1.8177668167091368
2015-05-18,0.22758246872056123,-1.789494095147494,-0.06234579374495254,2.1431906084941814,-0.4596284983715289,0.644282736908198,0.22832968401255985,-0.7971107326780411,-0.16903666514132984,0.7204627304940273,0.633939909756306,-0.4250277022142054,0.6170071279909822,1.9147167110734091
2015-05-19,-0.07894816785831626,-0.9460014482792551,-1.4460000180938437,2.5688056611406367,-0.5005653008529858,0.6445161264639815,0.3149431242376047,-0.7803201599877919,-0.11762618991149978,0.7290132578381496,0.6280708703822979,-0.41410782165023957,0.6268014420195483,1.8985583953460305
2015-05-20,-0.11240840127660291,0.17935421831053644,0.11076183881327027,0.42000920118995894,-0.5016248588658282,0.665987250025489,0.29892104207584563,-0.7761225835345047,-0.15003595707025805,0.6980003692332997,0.6315728067008576,-0.4108849468988563,0.6312753527479834,1.9308750268007875
2015-05-21,0.2101954295499956,1.4905444025675412,-0.39103804771405976,-0.3738864918729027,-0.5098846029823267,0.7628041717574828,0.1881300137199711,-0.8838614021977628,-0.19482316485409765,0.7343537521855634,0.6257267451010331,-0.41793485426573446,0.6345666386361485,1.8177668167091365
2015-05-22,-0.2627424416107332,0.043755408838520686,-0.13189284609454882,2.008296614672498,-0.506828485264233,0.7388687238825373,0.16136803248217518,-0.8810629289365381,-0.17530495269806706,0.7182262984268347,0.6322872489836274,-0.43085519693636465,0.6498727486038565,1.785450185254379
2015-05-26,-1.0089243832924133,1.8236007473973184,-1.5212185957468052,2.4270319652776244,-0.4362647726105688,0.9206854652356415,0.17214709906446102,-0.6110163974016363,-0.2627759473256671,0.5838648288604822,0.7582219000640739,-0.530212516886577,0.5865260075910174,1.672341975162728
2015-05-27,0.7973010026971541,0.24308534519053573,-0.07143092015658653,0.06506628908247622,-0.39536115001814837,0.9295910293297219,-0.1021700948573186,-0.7215535558875695,-0.24674678030897962,0.6958053602953738,0.7761090904768684,-0.533374973780516,0.6449451431190089,1.672341975162728
2015-05-28,-0.15030958043153714,-0.26118377753276933,0.06076721381108843,-0.6266206143027199,-0.3987172612879759,0.8491038680638945,-0.16365627555291035,-0.7159567428036697,-0.22423783963062702,0.6871882914341019,0.7702406848288906,-0.5333398746472608,0.6544331221976519,1.6885002908901063
2015-05-29,-0.6039573223225414,0.23454783356920103,0.01662423148082682,-0.36825935846115354,-0.38569197541490635,0.7863907855585367,-0.19156229474787786,-0.6417989360823599,-0.21066296281361582,0.6758557757623905,0.7507452392222222,-0.4974751469156044,0.6573310249961504,1.6885002908901072
2015-06-01,0.13207768214004356,-1.1466074958805907,-0.14177330628803828,1.2810088480610218,-0.4489185469811383,0.8336483986142039,-0.43357489620043416,-0.6236092602000483,-0.11241617566855645,0.6603376945990029,0.7498074749923024,-0.4883495753639964,0.5887056380031856,1.7531335537996215
2015-06-02,-0.1381839417752386,-1.4882313273180883,0.3512173859297011,-3.3879075623024786,-0.5156455345741315,0.8405992428426522,-0.43516611203651234,-0.585830805243362,-0.06863604330930666,0.41637694061517105,0.426851810448123,-0.2914471632268878,0.48061147498451073,1.8824000796186515
2015-06-03,0.1867817240202262,-1.7145427394233728,-0.772897098694602,-1.5115638808038998,-0.5163128004279688,0.9246970262086086,-0.45470254672391414,-0.6669846616791839,-0.05491897828364318,0.35777290870891354,0.40426821077515485,-0.30583548057159915,0.6114047505571973,1.9793499739829241
2015-06-04,-0.8032630471253241,1.3875385608688484,-0.7604234457547012,0.24331009826482808,-0.5569541373244031,1.044006972673731,-0.4260770647479543,-0.5200681514286272,-0.16785993188923937,0.44509987008106966,0.3959788311629969,-0.1490085715691964,0.5484053522170053,1.9147167110734091
2015-06-05,-0.20250284349455314,-1.2993467509527907,-0.5875223891734866,1.9176826191639622,-0.5676784090280688,0.969777176915765,-0.40867105121949165,-0.5900283816966495,-0.14010538374745563,0.4877768645736876,0.3907181764107477,-0.1387468300197133,0.5512815804040008,1.9631916582555458
2015-06-08,-0.5982782963039924,-0.11839448232751378,0.24131332061201885,-2.555344013801518,-0.5504471876303073,0.8445582539432034,-0.4470039691847935,-0.4389142949928053,-0.13081281453632215,0.4805498529531487,0.38799856213729117,0.007766730455182589,0.5620393578910462,1.9793499739829243
2015-06-09,-0.062499808972872384,-0.8447437767475181,0.16911317673712095,-0.2866415488279235,-0.6835398994517712,0.8526455235346515,-0.4646693591614434,-0.553649029932026,-0.09285204894245759,0.47181910415703127,0.39848959200582856,0.08385504837239698,0.5625367025495059,1.995508289710303
2015-06-10,1.0204913869247818,-0.933808869697102,0.8002991789216228,-1.2604047856448035,-0.5863964153435558,0.5742041380255722,-0.41255409879259064,-0.7285496056020817,-0.038546362385117085,0.2631380043882769,0.5187847857642701,0.11973654551414878,0.5552305867765381,2.0762998683471965
2015-06-11,0.2379660792562528,2.2421766565848706,-0.5125366438155227,0.6015381210312017,-0.5874796217793964,0.8617846405605997,-0.4606547762469775,-0.7803201599877919,-0.1303128027242648,0.35786443689804326,0.4816453502756343,0.1384672551502851,0.6436166264369072,1.9308750268007882
2015-06-12,-0.7325981318446197,-0.0006233007013510947,-0.08038956440242065,-0.198938596636959,-0.5451672021783281,0.8280605549397055,-0.796127815979291,-0.6501942224274845,-0.15676218905175027,0.11044535235808595,0.25016946621662045,0.41717112468345907,0.41502155103344374,1.9147167110734093
2015-06-15,-0.4320143193593673,0.1711270498440039,0.3894312444109809,-0.19908122300518905,-0.6149086109887517,0.8250372701394714,-0.8093728089260216,-0.424922195563781,-0.2179374417216497,0.08247918858755346,0.22303216892671604,0.5212037228027548,0.3224844338227787,1.8985583953460303
2015-06-16,0.43682290135941,0.8386545663437236,-0.4156615289301372,0.42298616906484926,-0.5909167385231534,0.6104421858986674,-0.8271475761114336,-0.5060760519996029,-0.1760485850235733,0.07088313743859001,0.08473323225149804,0.7101375406108127,0.33433625647327797,1.850083448163894
2015-06-17,0.09461027952182159,-0.8243705769505387,0.4156511256226642,-1.9730412416205125,-0.5969693549817936,0.4749661345717666,-0.78749407127608,-0.5494514534787385,-0.18694478854601232,0.0639160273444701,0.10943804196373733,0.6638442405828678,0.3266890524024131,1.9147167110734091
2015-06-18,0.878235584874971,-0.5240013910650565,1.2422115443003205,-0.7374588705108177,-0.5192669490248576,0.4404752309139661,-0.7664281280232704,-0.7327473154939187,-0.11289856852645072,0.09764600361204599,0.2747552291878526,0.6524326174058217,0.267908051734288,1.9793499739829241
2015-06-19,-0.4456735883983446,1.3687574829014233,-0.22788170282747977,0.517291782719813,-0.5074161691832246,0.5458801519071559,-0.768184947918481,-0.6250084968306606,-0.17721246196042437,-0.08095499636754018,0.3234579910882945,0.5935489449324891,0.2357426508980933,1.850083448163894
2015-06-22,0.4074556513983568,-2.176390439392671,-1.3442421217114837,0.4264076657706936,-0.4955608211022591,0.6631197114741245,-0.6270730490372722,-0.7957114960474287,-0.04349837750753885,-0.18961205311702586,0.2704447798168113,0.6294648486265042,0.13348236098382918,1.9793499739829241
2015-06-23,0.013536220073726922,-0.6405246954012903,-0.7162571783028006,2.57094158855019,-0.4987385969988635,0.6735369263073941,-0.5973796333610958,-0.8838614021977628,-0.022169680463339694,-0.2241335699934764,0.27566489134763167,0.6205894051555317,0.13780197635357294,2.0278249211650605
2015-06-24,-0.6976370586007206,0.9189803859278906,-0.32054818447659517,-0.46324989635099045,-0.5403299849123602,0.5158299798203414,-0.7815299512471631,-0.7229527925181819,-0.0955224638154181,-0.27331487136921534,0.47275437884459504,0.4989585769311781,0.05068698187526312,1.9955082897103025
2015-06-25,-0.3208684837411523,-0.3744203191764182,-0.18752446908056422,-0.37553989126380355,-0.5975612072693834,0.5040556122484322,-0.7810746375690985,-0.6180124471161484,-0.1140474906575725,-0.24890884332005508,0.479005226448854,0.5359905518072183,0.07194255796248783,2.02782492116506
2015-06-26,-0.06664508114494828,-1.1991178691505597,0.05331580209398841,0.5992283026883681,-0.5979445888955117,0.5532285082372724,-0.7813389787994441,-0.6166132104855361,-0.09139263674363646,-0.1973930207028671,0.5903558027480286,0.5390631000745585,0.08059200302494239,2.1086164998019545
2015-06-29,-1.9206526244724778,2.821523180376813,0.4009889383071097,-1.2593734436005328,-0.35935447775634716,1.0279777190569162,-0.7565021624458865,0.05920260322847503,-0.3006034370607172,-0.5705471470594656,0.4171954507914437,0.7094941925675213,-0.336212426675216,1.9793499739829241
2015-06-30,0.1371371018696935,-0.7398294174991236,-0.6752077727925597,1.490254657685929,-0.3591559801182893,0.9968362245807814,-0.7241033809502649,-0.027548199729796188,-0.21120407557285803,-0.5656428802696831,0.30933914767099363,0.8044373201992238,-0.40556970637272216,2.0116666054376817
2015-07-01,0.6655517245051358,-1.4397840153667665,-0.40217215346839597,1.7449732458787763,-0.31598018895957947,0.9905794913125,-0.7412755656541878,-0.3269778998762598,-0.16569611711393745,-0.6058156570576637,0.26376774153598687,0.9445916626630367,-0.4891733139803506,2.060141552619818
2015-07-02,-0.13134415878635744,0.34977573552542995,-0.2510050133530499,-0.5471542740758476,-0.3220644343707799,0.8698555247187226,-0.7806239748733339,-0.22903347075018896,-0.16693279362722718,-0.6167826630006307,0.2869810841400207,0.9394295593677693,-0.4266117175426198,2.092458184074575
2015-07-06,-0.3035390569308058,1.975591013409107,0.21563116842641336,0.4176889947750729,-0.35288164556642015,0.9710616212431314,-0.8142423760132632,-0.19825106550801486,-0.26453618313860344,-0.6020055745557645,0.31372841815270636,0.873886817969697,-0.5164186333462417,1.9955082897103025
2015-07-07,0.5114794548182738,1.0010050634421872,-1.2182422823635686,0.6797678070085896,-0.32968349622429216,0.9290956671205614,-0.7103540350577485,-0.3269778998762598,-0.3095084343423849,-0.5478424331413079,0.14709530031896545,0.8838274550963728,-0.5193466217492112,1.9793499739829241
2015-07-08,-1.5465411486648648,0.9202862906084176,0.24524981368024773,-0.8951771225759081,-0.20720068426827928,0.9587926902431391,-0.7100742515927044,0.17253810153708335,-0.3950912057995248,-0.6046422610735631,0.0349388548730258,0.9493423616489431,-0.5760969146963041,1.947033342528167
2015-07-09,0.1117983967685887,-2.1013280356678616,0.19015778756424873,0.680344301499232,-0.20442388275492665,1.150374632742045,-0.7088470795850341,0.2159133695776689,-0.2753167312314948,-0.6270606705408914,0.05663555770920593,0.9865445311934306,-0.6680951626691835,2.02782492116506
2015-07-10,1.0738238214873355,-1.6914733425072357,0.06337015935872668,-1.5954955124098418,-0.1968510017818664,1.2466527818681032,-0.7934523476324875,-0.22343679110483872,-0.11146665546722086,-0.7179651559488167,0.030269201918485814,0.8789994541386714,-0.8605043478249946,2.108616499801954
2015-07-13,0.9351400356110853,-0.33138350318693255,-0.5039559344316804,2.1803642776378145,-0.14059720478439866,1.0100970863665206,-0.7940987755871702,-0.6334037831757853,-0.07005839598518045,-0.7028883434052635,-0.021379101669564755,1.0104194584264483,-0.8644250537744327,2.0762998683471965
2015-07-14,0.337420086269315,0.34959211323611944,-0.27989371493325876,-0.37023195569872275,-0.16100120362360104,1.0185007078397141,-0.7929906487792567,-0.7075615898970948,-0.09542012122287213,-0.6109489323707055,0.04716827133472751,0.9824949038196399,-0.8206500498872175,2.0762998683471965
2015-07-15,-0.07927284005335027,1.129251969736327,-0.5795115571728584,0.939308690255408,-0.1717240634915514,1.0823565424822792,-0.8106590289381908,-0.7271505024100189,-0.1305272000239087,-0.5779837295236387,0.12503748838694864,0.9160662205116508,-0.8008088248131473,2.02782492116506
2015-07-16,0.6663163288830958,0.7356402543396011,-0.4182747152666397,1.1960716003164145,-0.156723934163519,1.0743964273884252,-0.8105412376078228,-0.8838614021977628,-0.13033774217159572,-0.5167465975025158,0.10847398553606068,0.9688523107731564,-0.7873180922808252,1.9793499739829241
2015-07-17,0.026034395355584463,0.5500145349671725,-1.0688935325085587,0.4974988734478123,-0.15710821084230975,1.0549239972652404,-0.783511146913072,-0.906248654533362,-0.17604709283886152,-0.4806556254850849,0.174516213446746,0.9713163706324814,-0.8166890415403804,1.9308750268007875
2015-07-20,-0.003441565569922714,-0.4496436738828647,-2.779128994851432,0.06482428379372969,-0.2051974783869025,1.0511123859195253,-0.4822038600660105,-0.8642724896848387,-0.2069047008551189,-0.4928987431810854,0.12819013136092552,1.001912070115141,-0.7930588882641282,1.9470333425281665
2015-07-21,-0.4021703257047258,0.576628076392378,-0.3671731135503533,-1.5740006992352238,-0.20733739877533988,0.9781066535912681,-0.48635156633948806,-0.8684700661381262,-0.25934746047998075,-0.5236652156770597,0.1709980625411701,1.046062007521361,-0.8323726632558023,1.8985583953460305
2015-07-22,-0.2097443793435009,0.6631554423418171,-0.5967826100090549,0.4997418971066387,-0.21826730787796983,0.7362535679010055,-0.5541203265045556,-0.8824621655671505,-0.36419468845169356,-0.5296753175083803,0.30536440767688794,1.0240712844633904,-0.9003148452693793,1.8016085009817582
2015-07-23,-0.551928898213079,1.327636844936875,-0.5039596590665648,-0.8880042786983994,-0.2042399542288882,0.7680092945675185,-0.5608960670096074,-0.8097034620379036,-0.41141426491097727,-0.5512168035568529,0.28986807129887604,1.0827663713108977,-0.9215808880487635,1.785450185254379
2015-07-24,-0.9750588094464321,0.2635483911597126,0.9275260879457784,0.32652047441656884,-0.17877122657172836,0.7424687322212052,-0.4097854371193773,-0.6557910355113843,-0.4441322879257073,-0.6011408979369568,0.11543774883703453,1.0160199539813057,-0.9574375580719197,1.7854501852543794
2015-07-27,-0.5686414922158113,0.5703025867208267,-0.5206618765867139,-1.758650665395349,-0.16849395873431783,0.7293179231478614,-0.411008794772773,-0.39553889351366944,-0.5025061396371339,-0.6212050498718712,-0.05374504296283565,0.9980627600382798,-0.9697647568330704,1.7531335537996215
2015-07-28,1.0462832380324376,-0.7781325395405387,0.09934913946731577,0.15364072912515658,-0.09347403266836023,0.6727893075774161,-0.40751162117981293,-0.6977672003599076,-0.4194113650521784,-0.5815767318236745,0.017580457199684173,0.9391273799408792,-0.9245679516937149,1.785450185254379
2015-07-29,0.5641455718544077,-0.3966798180128705,0.08956336395252124,1.2032985781231378,-0.3029738622937722,0.2944810229488615,-0.4404629389469095,-0.8292923745508276,-0.3294031443947777,-0.577986903185618,0.005040232374972239,0.9720503888214844,-0.9474304479296899,1.8177668167091368
2015-07-30,-0.02847494472599845,0.8208850227404871,-0.9127712127205765,0.8485266615019754,-0.30288930768432565,0.27220725138617047,-0.4248846206179277,-0.8810629289365381,-0.29660938810572957,-0.6118694655856696,0.06721857618853405,0.9367086010251587,-0.9449643859522845,1.7692918695270001
2015-07-31,-0.1850564108071166,0.7882742724901575,0.5815454663533488,-0.7147040789523527,-0.32673671509342483,0.10841097051659744,-0.34865881581536745,-0.8824621655671505,-0.38915920864786213,-0.7044477589485488,0.05408445647655143,0.8913760409760392,-1.0203766041934428,1.7208169223448646
2015-08-03,-0.3505415257342302,1.1217684035610846,-0.8477748669986575,0.5001517576236824,-0.3192567105631068,0.15099371469311937,-0.33213057216331143,-0.8208970882057032,-0.445673779445603,-0.7773239826420062,0.11580357922368871,0.8582616293945672,-1.0380258502746484,1.6400253437079706
2015-08-04,-0.22401920451270999,-0.8463814869708093,0.14868104235226132,1.1060000356191175,-0.32217694515093775,0.03929519204808406,-0.3382303623656391,-0.7593321442828054,-0.36951713787723617,-0.826580417153203,0.005071613181376365,0.8424079394945763,-1.2498374701039159,1.6561836594353492
2015-08-05,0.2444374950648654,-0.8008960738889264,-0.41946568537697776,-0.107731831846753,-0.3360339765928284,0.05356783541951438,-0.39565818609525666,-0.8278931379202152,-0.3355187315256758,-1.0050352753998415,-0.01930008659595797,0.8594551762844445,-1.490483649360437,1.7531335537996215
2015-08-06,-0.780184246889792,0.9459845055512004,0.3904607342171826,-0.4530519329121652,-0.46816837379369686,0.05641918243488025,-0.3797765996570354,-0.6515933256195473,-0.41680650454762036,-1.031236147297519,-0.04321046824804025,0.8601768122776071,-1.522657021114453,1.7046586066174856
2015-08-07,-0.22090941746805012,1.398096415904169,0.1961983706764912,-0.36738604196462843,-0.46415816374303,-0.22116428198501434,-0.3792449436383069,-0.7047631166358701,-0.5052162057221786,-1.0384574539920106,-0.061032662496829725,0.8795332581656087,-1.5672935305874924,1.5915503965258346
2015-08-10,1.0745226086299517,-1.3212133352983606,0.9724857567195407,-1.0609364629848772,-0.4640431850962841,-0.3255768591045225,-0.2583968236111657,-0.8670709629460635,-0.41291461539703744,-1.152822347502302,0.04355714532523799,0.8336868474557194,-1.7154644628070395,1.6885002908901072
2015-08-11,-0.8547229436858516,1.692425817341332,0.45889572667237083,-0.02144392380871334,-0.48307600981195903,-0.22037544308337217,-0.2206947506594884,-0.6599886119646717,-0.5308409139519762,-1.272720511355457,-0.045963428077261226,0.8396057515004318,-1.892027769856986,1.6238670279805913
2015-08-12,0.057283834988635415,-0.5817813275554667,1.3536731697419904,-2.3713568576991797,-0.49530547680752346,-0.15149623697294634,-0.04341023873614686,-0.673980711393696,-0.5285948003444045,-1.2726203920538035,-0.023645719633060037,0.7685881895700345,-1.9405668592518948,1.623867027980592
2015-08-13,-0.1606549892456381,-0.3443891282410077,-0.8828862744721113,0.330457789727438,-0.494856638703981,-0.16788230339394966,-0.020847418707535405,-0.6907711506453954,-0.4991173042147534,-1.2805872742107096,-0.01590516607995668,0.7817090562071053,-1.9590972741523422,1.6238670279805918
2015-08-14,0.27532435929954746,0.2494243144169975,-0.06319873400906734,0.5933100779732272,-0.531025133955576,-0.18402651206074966,-0.02345982476207255,-0.7831186332490166,-0.5041633935416535,-1.270645528768584,-0.007736994795770254,0.797090372182161,-1.9487968190300615,1.623867027980592
2015-08-17,0.44886295246103197,0.48107239087494913,0.20922745597882222,0.3289441724439704,-0.5078943085382704,-0.18670146646605693,-0.07316781336248336,-0.7565336710215806,-0.5472493987562093,-1.3013840406173247,0.029358055673804624,0.8157398712091464,-1.9938836503586457,1.5753920807984558
2015-08-18,-0.3080608275472241,-0.8397404742015826,-0.07253936363619432,0.5032266287965779,-0.5048088322186189,-0.1349122116775768,-0.6760503228713656,-0.6487949857968721,-0.5131397847010132,-1.2711586066317773,0.02689026000674924,0.846730514682841,-1.9749706841815384,1.6077087122532134
