Date,SPY_ret,TLT_ret,GLD_ret,UUP_ret,SPY_ret_vol_21d,TLT_ret_vol_21d,GLD_ret_vol_21d,VIX_level,corr_60d_SPY_TLT,corr_60d_SPY_GLD,corr_60d_SPY_UUP,curve_slope_10y2y
2015-08-11,-0.009022876563788973,0.01587959523585525,0.005107840610028447,0.0,0.1011879245840309,0.12542907037448237,0.12936128233404284,13.710000038146973,-0.5293776217725953,-0.0030713806966334873,0.13463038097708308,1.4699999999999998
2015-08-12,0.001197965820094904,-0.00545092014266868,0.0140221892886776,-0.010629971759896106,0.09997866872131303,0.12940783397474973,0.1408030856309631,13.609999656677246,-0.5293495063179462,0.003092583282367031,0.11358650879112125,1.4700000000000002
2015-08-13,-0.0012442399293020046,-0.0032239295632564557,-0.00825985512434746,0.0015917576029365055,0.10002302534026578,0.12846116162723226,0.14225927233216132,13.489999771118164,-0.5316223221808369,0.005231018929208375,0.11747506035508053,1.47
2015-08-14,0.003642360988996174,0.002344698130130718,-9.360037594363657e-05,0.0027809674715337795,0.09644721183897381,0.12752893971634316,0.14209066969517167,12.829999923706056,-0.5287867790093171,0.0074880725567279625,0.12203405317524893,1.4700000000000002
2015-08-17,0.005586755800927046,0.004517408586339533,0.0026204846354271893,0.0015850015183342947,0.09873371009555904,0.1273742289876913,0.13888255511324257,13.020000457763672,-0.5375568586864579,0.017735630750821508,0.12756092471120337,1.4400000000000002
2015-08-18,-0.0028968750953518585,-0.007870159513099773,-0.0001866577389999513,0.00237328832292083,0.09903887798646333,0.1303659111877412,0.09997299098878572,13.789999961853027,-0.5289349765407307,0.017053707529850245,0.13674469869643593,1.4600000000000002
2015-08-19,-0.007905202252841859,0.009876007903981465,0.013444145581183564,-0.006314084766304129,0.1016525889545245,0.1326338832904162,0.1082272220480578,15.25,-0.5170714954781612,-0.07532444627001443,0.21980889210851742,1.4500000000000002
2015-08-20,-0.020881672973402376,0.010099069889303758,0.017411325071518213,-0.005559907371750938,0.12330334140382526,0.1346871183454097,0.11842373202990085,19.13999938964844,-0.5337674846239678,-0.188065026197885,0.25090081689504806,1.4
2015-08-21,-0.03010245423711344,0.003015170853467364,0.006247689213677798,-0.009584780478446464,0.1575901278280347,0.1298930279671941,0.11623421088395348,28.030000686645508,-0.4867645577855391,-0.22067777505338715,0.3189685728408123,1.4099999999999997
2015-08-24,-0.04210663950595461,-0.0003166279623059154,-0.005399068558895603,-0.01653224900673589,0.2072424228679284,0.13017317294253739,0.11703196365269583,40.7400016784668,-0.40171696406296176,-0.13593206781508665,0.443432488504013,1.42
2015-08-25,-0.01176795506132755,-0.016064864134252677,-0.01239478089494117,0.006970127463494791,0.20879508369746966,0.14375716684441875,0.12559950045567642,36.02000045776367,-0.3597685473648923,-0.10469015417314537,0.40844259970910546,1.4500000000000002
2015-08-26,0.03839379510604668,-0.01930378342850103,-0.013649738394807764,0.012214969405637044,0.25080491576797415,0.15784816893600284,0.1367451253821502,30.31999969482422,-0.42546546016896264,-0.1932276370905499,0.5024522530922484,1.5100000000000002
2015-08-27,0.024735339582879767,0.0005745381577784148,0.0005573064828525709,0.006436089490839958,0.2671086389779844,0.15711763745148524,0.13676190748455275,26.100000381469727,-0.4078135893635749,-0.17432753030202874,0.530596911664519,1.5
2015-08-28,5.0201037750774447e-05,0.0029510854612446735,0.00900393169110747,0.0031974199442752482,0.26708500695211695,0.15528456159517895,0.13451692723663855,26.049999237060547,-0.40039343653112724,-0.18119967579653942,0.5343404505112433,1.47
2015-08-31,-0.008078938451579032,-0.007683003958376622,0.0011039811403044109,-0.001593659998461061,0.2677343023320614,0.15555059856625572,0.13362119314532706,28.43000030517578,-0.3951710233455889,-0.18426145409939074,0.5481076911608854,1.47
2015-09-01,-0.029847636718861814,0.007205835538053762,0.0034919799162254073,-0.0059855820522550784,0.28361693864692095,0.15304732916243255,0.1289717734932515,31.399999618530277,-0.4019190931589476,-0.19313403552408942,0.5639928046355679,1.47
2015-09-02,0.018980780862307256,-0.008604384014425315,-0.005311302361437398,0.005218808866154889,0.2946825766512937,0.15347890193629662,0.13165319458562816,26.09000015258789,-0.4164394739166415,-0.20588445121421683,0.5734651548466387,1.4800000000000002
2015-09-03,0.0007164172300351268,0.004876969953042654,-0.007181056794034801,0.004792162288508539,0.2941102874410076,0.1523200643524649,0.13409910988005672,25.61000061035156,-0.40512201079022286,-0.23280177066697277,0.6010981000471559,1.4700000000000002
2015-09-04,-0.015136770028915336,0.009130603889062838,-0.0032455349221681695,-0.0011923040624909342,0.2965580019404652,0.15250557100123305,0.1348331972703198,27.799999237060547,-0.4406350263217388,-0.22195155886634396,0.5980624924879907,1.42
2015-09-08,0.025130767973043033,-0.0147544338284602,0.000279084378947525,-0.0035812728991184706,0.31281561427788745,0.15315435779296388,0.13483138824360552,24.899999618530277,-0.47054800874556885,-0.20874080688507202,0.5512880486633629,1.4600000000000002
2015-09-09,-0.013371416387640944,0.004799190586162405,-0.012927822107945408,0.0,0.3101727415671109,0.14884847336993282,0.1393508062665652,26.229999542236328,-0.4727809743947088,-0.17575277303248182,0.5470537601897552,1.46
2015-09-10,0.005441633453422412,-0.006752371663857004,0.0023556016816155267,-0.003993514163900036,0.31098570472158926,0.137943758948511,0.1384579710420366,24.3700008392334,-0.484996859614765,-0.1691228114480551,0.5360401879264849,1.48
2015-09-11,0.004544421214047301,0.006300511571188938,-0.002067997715627934,-0.004410680291134228,0.31174718996160466,0.13965461285641687,0.12895031519133962,23.200000762939453,-0.47886746800782415,-0.17316309869743723,0.5438706423533166,1.4900000000000002
2015-09-14,-0.0037110595531529844,0.0015648880664624887,0.0005651616100608159,0.0004026553738032401,0.31172193056993885,0.1396354388590433,0.1260009540335892,24.25,-0.47510541624572605,-0.2086949436692985,0.5582019456145519,1.4500000000000002
2015-09-15,0.012500001164142294,-0.01916396681286192,-0.0030126124190049675,0.004025944135877424,0.31551192821401663,0.15301926564036983,0.12635877088770833,22.540000915527344,-0.49053327167590177,-0.21094312764415946,0.5660647091514243,1.46
2015-09-16,0.008666507599796924,-0.0037739138982137987,0.013314409937664529,-0.0028068880947792474,0.31666852756889796,0.1514653304499689,0.13472751908751265,21.350000381469727,-0.49500557976527204,-0.17235403299345958,0.5543275193329424,1.48
