Date,state_index,action,portfolio_return,transaction_cost,turnover,portfolio_nav
2015-06-17,54,cautious,-0.0012024361254034947,0.0,0.0,96751.39514341317
2015-06-18,55,cautious,0.005030054326812028,0.0,0.0,97238.0599171794
2015-06-19,56,cautious,0.003285017515823374,0.0,0.0,97557.48864721203
2015-06-22,57,cautious,-0.010482575089425718,0.0,0.0,96534.83494693182
2015-06-23,58,cautious,-0.0041679696285853995,0.0,0.0,96132.4806867725
2015-06-24,59,cautious,0.00047385084302009644,0.0,0.0,96178.03314378756
2015-06-25,60,cautious,-0.0027140778048707955,0.0,0.0,95916.99847871588
2015-06-26,61,cautious,-0.00423336744019721,0.0,0.0,95510.94658039464
2015-06-29,62,cautious,0.005655747267043499,0.0,0.0,96051.13235548945
2015-06-30,63,cautious,-0.004002380969546382,0.0,0.0,95666.69913124645
2015-07-01,64,cautious,-0.004035856718830855,0.0,0.0,95280.60204078924
2015-07-02,65,cautious,0.00045055707896749517,0.0,0.0,95323.531390527
2015-07-06,66,cautious,0.007365341243733604,0.0,0.0,96025.62172777597
2015-07-07,67,cautious,0.0021642503747784096,0.0,0.0,96233.44521558865
2015-07-08,68,cautious,-0.0006847230465677138,0.0,0.0,96167.55195779892
2015-07-09,69,cautious,-0.006609144529009603,0.0,0.0,95531.9667079088
2015-07-10,70,cautious,-0.00221548721142344,0.0,0.0,95320.31685738529
2015-07-13,71,cautious,0.0007249429856171938,0.0,0.0,95389.41865247785
2015-07-14,72,cautious,0.001939388936087294,0.0,0.0,95574.41583563226
2015-07-15,73,cautious,0.002567670333866257,0.0,0.0,95819.81942785
2015-07-16,74,cautious,0.004080328194719462,0.0,0.0,96210.7957386744
2015-07-17,75,cautious,-0.0007134625457219213,0.0,0.0,96142.15293942075
2015-07-20,76,cautious,-0.009674856739603598,0.0,0.0,95211.99138309479
2015-07-21,77,cautious,4.364769823803657e-05,0.0,0.0,95216.14716736332
2015-07-22,78,cautious,0.0003289615502931947,0.0,0.0,95247.46961874845
2015-07-23,79,cautious,0.00194878980296217,0.0,0.0,95433.08691629942
2015-07-24,80,cautious,0.0008124133038323266,0.0,0.0,95510.61802573601
2015-07-27,81,cautious,-0.0009986807074617075,0.0,0.0,95415.23341415597
2015-07-28,82,cautious,0.0012254727161473019,0.0,0.0,95532.16217940985
2015-07-29,83,cautious,0.0010067804770868879,0.0,0.0,95628.34209522596
2015-07-30,84,cautious,0.0005856874016925697,0.0,0.0,95684.35041043589
2015-07-31,85,cautious,0.004403304041334222,0.0,0.0,96105.6776972906
2015-08-03,86,cautious,0.0008259205310629076,0.0,0.0,96185.0533496525
2015-08-04,87,cautious,-0.0031540206789280266,0.0,0.0,95881.68370238392
2015-08-05,88,cautious,-0.003106658773023752,0.0,0.0,95583.81202853762
2015-08-06,89,cautious,0.0024227580744363266,0.0,0.0,95815.38848091515
2015-08-07,90,cautious,0.005418331591434522,0.0,0.0,96334.54802726686
2015-08-10,91,cautious,0.0018930308553114722,0.0,0.0,96516.91229911498
2015-08-11,92,cautious,0.005177102843958103,0.0,0.0,97016.59028026876
2015-08-12,93,cautious,0.0023859046636165223,0.0,0.0,97248.06261546664
2015-08-13,94,cautious,-0.00414096360998063,0.0,0.0,96845.36192703487
2015-08-14,95,cautious,0.002002593291224364,0.0,0.0,97039.30379911615
2015-08-17,96,cautious,0.004269381365201585,0.0,0.0,97453.60159444822
2015-08-18,97,cautious,-0.004073142273363884,0.0,0.0,97056.65921010231
2015-08-19,98,cautious,0.0056114980649283,0.0,0.0,97601.29246544819
2015-08-20,99,cautious,0.002998740247019971,0.0,0.0,97893.9733893255
2015-08-21,100,cautious,-0.005950165194904011,0.0,0.0,97311.48807607348
2015-08-24,101,cautious,-0.014378329672280386,0.0,0.0,95912.31141961551
2015-08-25,102,cautious,-0.013674839035903065,0.0,0.0,94600.72599939087
2015-08-26,103,cautious,-0.00029800727669677816,0.0,0.0,94572.53429466224
2015-08-27,104,cautious,0.007817202256184829,0.0,0.0,95311.8269231236
2015-08-28,105,cautious,0.003896696083524009,0.0,0.0,95683.22814580845
2015-08-31,106,cautious,-0.005165657642255306,0.0,0.0,95188.9613471014
2015-09-01,107,cautious,-0.005024456256631004,0.0,0.0,94710.68857469875
2015-09-02,108,cautious,0.0006589646681351972,0.0,0.0,94773.09957216424
2015-09-03,109,cautious,1.1626181941459893e-05,0.0,0.0,94774.20142146302
2015-09-04,110,cautious,-0.0018624414034340675,0.0,0.0,94597.69002475828
2015-09-08,111,cautious,0.0017215449740341164,0.0,0.0,94760.54420257566
2015-09-09,112,cautious,-0.005970515539863564,0.0,0.0,94194.77490084825
2015-09-10,113,cautious,-0.00036160970681766715,0.0,0.0,94160.71315591258
2015-09-11,114,cautious,0.0032629950464816986,0.0,0.0,94467.95909651351
2015-09-14,115,cautious,-0.00031747250394477107,0.0,0.0,94437.96811699659
2015-09-15,116,cautious,-0.004819826995344657,0.0,0.0,93982.7934488808
2015-09-16,117,cautious,0.005085036172926616,0.0,0.0,94460.69935320105
2015-09-17,118,cautious,0.007282940872221578,0.0,0.0,95148.65104133911
2015-09-18,119,cautious,0.00346507542100587,0.0,0.0,95478.34829340433
2015-09-21,120,cautious,-0.0068368977697423235,0.0,0.0,94825.57258689847
2015-09-22,121,cautious,-0.000377653918167852,0.0,0.0,94789.76133786853
2015-09-23,122,cautious,0.0006842255969908395,0.0,0.0,94854.61891890854
2015-09-24,123,cautious,0.007934466803357488,0.0,0.0,95607.23974386574
2015-09-25,124,cautious,-0.005382383699431759,0.0,0.0,95092.64489512068
2015-09-28,125,cautious,-0.004481093582757788,0.0,0.0,94666.52585431369
2015-09-29,126,cautious,9.038048146071685e-05,0.0,0.0,94675.08186049861
2015-09-30,127,cautious,0.001098256754778748,0.0,0.0,94779.05940866114
2015-10-01,128,cautious,0.0021244825275602013,0.0,0.0,94980.41586435342
2015-10-02,129,cautious,0.013256966500979673,0.0,0.0,96239.56805571626
2015-10-05,130,cautious,-0.0006943125002375935,0.0,0.0,96172.74772059772
2015-10-06,131,cautious,0.0037039974123371346,0.0,0.0,96528.97132929217
2015-10-07,132,cautious,0.0006913501682538677,0.0,0.0,96595.70664986206
2015-10-08,133,cautious,-0.002173480482418011,0.0,0.0,96385.75776677321
2015-10-09,134,cautious,0.005983858643767736,0.0,0.0,96962.51651652201
2015-10-12,135,cautious,0.004516065983031493,0.0,0.0,97400.4056389914
2015-10-13,136,cautious,0.0002732781260402662,0.0,0.0,97427.02303931999
2015-10-14,137,cautious,0.007291817446623794,0.0,0.0,98137.44310569072
2015-10-15,138,cautious,0.0012757939963540246,0.0,0.0,98262.64626642251
2015-10-16,139,cautious,-0.0006253542461709394,0.0,0.0,98201.19730333981
2015-10-19,140,cautious,-0.002203308967057882,0.0,0.0,97984.82972474555
2015-10-20,141,cautious,-0.0009417537409683765,0.0,0.0,97892.55214479411
2015-10-21,142,cautious,-0.0005492530049885145,0.0,0.0,97838.7843663626
2015-10-22,143,cautious,0.005637832188222103,0.0,0.0,98390.38301411978
2015-10-23,144,cautious,-0.0006339473273449639,0.0,0.0,98328.00869377152
2015-10-26,145,cautious,0.0017363214231181038,0.0,0.0,98498.73772175907
2015-10-27,146,cautious,0.0010935153966850075,0.0,0.0,98606.44760801183
2015-10-28,147,cautious,-0.0006138529744942445,0.0,0.0,98545.91774684335
2015-10-29,148,cautious,-0.009406393644008193,0.0,0.0,97618.95605250649
2015-10-30,149,cautious,0.0005786059493849474,0.0,0.0,97675.4389612512
2015-11-02,150,cautious,-0.00023793884977473274,0.0,0.0,97652.19817965351
2015-11-03,151,cautious,-0.006858045314684158,0.0,0.0,96982.49497945893
2015-11-04,152,cautious,-0.0032792620027586204,0.0,0.0,96664.46396874006
2015-11-05,153,cautious,-0.0022906244039997193,0.0,0.0,96443.04198857372
2015-11-06,154,cautious,-0.010392810014188935,0.0,0.0,95440.72777599603
2015-11-09,155,cautious,-0.004187237407080768,0.0,0.0,95041.09479049336
2015-11-10,156,cautious,0.0012431452758245088,0.0,0.0,95159.24467849135
2015-11-11,157,cautious,-0.003029965257812339,0.0,0.0,94870.91547315585
2015-11-12,158,cautious,-0.00220505231689938,0.0,0.0,94661.72014118542
2015-11-13,159,cautious,-0.001920357631403635,0.0,0.0,94479.9357845105
2015-11-16,160,cautious,0.004628681406628776,0.0,0.0,94917.25330657573
2015-11-17,161,cautious,-0.003512598696300073,0.0,0.0,94583.84708635468
2015-11-18,162,cautious,0.005858712258892496,0.0,0.0,95137.9866307727
2015-11-19,163,cautious,0.005716974720924672,0.0,0.0,95681.8880953405
2015-11-20,164,cautious,-0.001493272329991613,0.0,0.0,95539.00897936638
2015-11-23,165,cautious,-0.0015305972141245957,0.0,0.0,95392.77723838233
2015-11-24,166,cautious,0.002363456595883595,0.0,0.0,95618.23392694605
2015-11-25,167,cautious,-0.000514703104628289,0.0,0.0,95569.01892508478
2015-11-27,168,cautious,-0.003595151652092765,0.0,0.0,95225.43380880737
2015-11-30,169,cautious,0.0023268748267863738,0.0,0.0,95447.01147360691
2015-12-01,170,cautious,0.00932321677920267,0.0,0.0,96336.8846525024
2015-12-02,171,cautious,-0.007594839284828891,0.0,0.0,95605.22149636554
2015-12-03,172,cautious,-0.01188625495542103,0.0,0.0,94468.83345859023
2015-12-04,173,cautious,0.016027394442635255,0.0,0.0,95982.92271496668
2015-12-07,174,cautious,-0.0018296611743312532,0.0,0.0,95807.30648787627
2015-12-08,175,cautious,-0.0013220363852815883,0.0,0.0,95680.64574272347
2015-12-09,176,cautious,-0.0033440162262717175,0.0,0.0,95360.68811081965
2015-12-10,177,cautious,0.001036948716586228,0.0,0.0,95459.57225396895
2015-12-11,178,cautious,0.002127409785232626,0.0,0.0,95662.65388207615
2015-12-14,179,cautious,-0.00749633827245817,0.0,0.0,94945.53426853502
2015-12-15,180,cautious,-3.949989079643732e-06,0.0,0.0,94945.15923471151
2015-12-16,181,cautious,0.0071680191949126115,0.0,0.0,95625.72795856994
2015-12-17,182,cautious,-0.006618653022257548,0.0,0.0,94992.81444521138
2015-12-18,183,cautious,0.0014721552061804925,0.0,0.0,95132.65861154663
2015-12-21,184,cautious,0.005640699396273052,0.0,0.0,95669.27334154263
2015-12-22,185,cautious,-0.0017378914133147074,0.0,0.0,95503.01053288432
2015-12-23,186,cautious,-0.00017071976228620947,0.0,0.0,95486.70628162852
2015-12-24,187,cautious,0.003966185061746797,0.0,0.0,95865.42422967812
2015-12-28,188,cautious,-0.0017741177624255088,0.0,0.0,95695.34767774977
2015-12-29,189,cautious,-0.0036491864058640472,0.0,0.0,95346.1375158997
2015-12-30,190,cautious,-0.004815698625397158,0.0,0.0,94886.97925252745
2015-12-31,191,cautious,-0.0010831054592554176,0.0,0.0,94784.20664728679
2016-01-04,192,cautious,0.0029205770870878943,0.0,0.0,95061.03122943867
2016-01-05,193,cautious,-0.00026090738866855204,0.0,0.0,95036.22910401644
2016-01-06,194,cautious,0.0059382576715366845,0.0,0.0,95600.5787205673
2016-01-07,195,cautious,-0.0022377450939091385,0.0,0.0,95386.64899456047
2016-01-08,196,cautious,-0.002830122316111905,0.0,0.0,95116.69311058184
2016-01-11,197,cautious,-0.006748761422653582,0.0,0.0,94474.77324146677
2016-01-12,198,cautious,0.0066725576428865,0.0,0.0,95105.16161171909
2016-01-13,199,cautious,-0.0020711783783803777,0.0,0.0,94908.18185731654
2016-01-14,200,cautious,-0.0036893414379389313,0.0,0.0,94558.03316919088
2016-01-15,201,cautious,0.0028816956255978917,0.0,0.0,94830.52063973968
2016-01-19,202,cautious,-0.0011295233299261633,0.0,0.0,94723.40735428805
2016-01-20,203,cautious,0.004377656250991679,0.0,0.0,95138.07387060778
2016-01-21,204,cautious,-0.0006931796951741734,0.0,0.0,95072.12608956269
2016-01-22,205,cautious,0.003235274903096873,0.0,0.0,95379.71055308431
2016-01-25,206,cautious,0.0007205999891024329,0.0,0.0,95448.44117146946
2016-01-26,207,cautious,0.007705595706786084,0.0,0.0,96183.92826997976
2016-01-27,208,cautious,-0.002241705195715371,0.0,0.0,95968.31225823265
2016-01-28,209,cautious,-0.0010697254667888178,0.0,0.0,95865.65251060527
2016-01-29,210,cautious,0.011858328874532375,0.0,0.0,97002.45894584767
2016-02-01,211,cautious,0.0017522891494367472,0.0,0.0,97172.43530212717
2016-02-02,212,cautious,0.0021252648786548433,0.0,0.0,97378.95246604815
2016-02-03,213,cautious,0.0017009562735805781,0.0,0.0,97544.58980615999
2016-02-04,214,cautious,0.0060334403144677974,0.0,0.0,98133.11926675469
2016-02-05,215,cautious,-0.0005002416181591696,0.0,0.0,98084.02899637767
2016-02-08,216,cautious,0.008602556947506201,0.0,0.0,98927.80244145985
2016-02-09,217,cautious,-0.00021670107489192287,0.0,0.0,98906.36468033408
2016-02-10,218,cautious,0.005590492000416869,0.0,0.0,99459.29992086979
2016-02-11,219,cautious,0.0109555370551616,0.0,0.0,100548.9299666333
2016-02-12,220,cautious,-0.0022193164450447396,0.0,0.0,100325.78007282669
2016-02-16,221,cautious,-0.008264193098334338,0.0,0.0,99496.66845356382
2016-02-17,222,cautious,0.0042969874608629775,0.0,0.0,99924.20439030642
2016-02-18,223,cautious,0.010989767225053858,0.0,0.0,101022.34813670459
2016-02-19,224,cautious,-0.001605333964084099,0.0,0.0,100860.17353010921
2016-02-22,225,cautious,-0.0012025569644872557,0.0,0.0,100738.88342599118
2016-02-23,226,cautious,0.002324170302826123,0.0,0.0,100973.01774718972
2016-02-24,227,cautious,0.0015797332209050551,0.0,0.0,101132.52817774
2016-02-25,228,cautious,0.005857336261473933,0.0,0.0,101724.89540225001
2016-02-26,229,cautious,-0.006609124609678174,0.0,0.0,101052.58289263006
2016-02-29,230,cautious,0.003314769294774178,0.0,0.0,101387.54889156016
2016-03-01,231,cautious,-0.0021910401090490033,0.0,0.0,101165.40470538058
2016-03-02,232,cautious,0.005316445588548912,0.0,0.0,101703.24507494026
2016-03-03,233,cautious,0.007815689167160666,0.0,0.0,102498.12602573755
2016-03-04,234,cautious,-0.0020610200284642112,0.0,0.0,102286.87533511847
2016-03-07,235,cautious,0.001608303503285846,0.0,0.0,102451.3836750601
2016-03-08,236,cautious,-0.0002441409810499117,0.0,0.0,102426.37109373976
2016-03-09,237,cautious,-0.003436975592567304,0.0,0.0,102074.33415625533
2016-03-10,238,cautious,0.0034161908547749582,0.0,0.0,102423.03956310716
2016-03-11,239,cautious,-0.004360732085218766,0.0,0.0,101976.4001282187
2016-03-14,240,cautious,-0.0029975708994130486,0.0,0.0,101670.71863876744
2016-03-15,241,cautious,0.00011588923432762637,0.0,0.0,101682.50118050404
2016-03-16,242,cautious,0.00961339118585216,0.0,0.0,102660.01484110812
2016-03-17,243,cautious,0.00241164398183914,0.0,0.0,102907.59424807518
2016-03-18,244,cautious,0.0011936687877044051,0.0,0.0,103030.43183134685
2016-03-21,245,cautious,-0.004746194321551866,0.0,0.0,102541.42938084187
2016-03-22,246,cautious,0.0006277048353183545,0.0,0.0,102605.79513188468
2016-03-23,247,cautious,-0.004238978146694839,0.0,0.0,102170.85140859638
2016-03-24,248,cautious,-0.0006988282694256664,0.0,0.0,102099.45152932077
2016-03-28,249,cautious,0.0013983179409116976,0.0,0.0,102242.21902415145
2016-03-29,250,cautious,0.012526647313674455,0.0,0.0,103522.97124243446
2016-03-30,251,cautious,-0.00708870066277485,0.0,0.0,102789.1278875758
2016-03-31,252,cautious,0.003492987648691681,0.0,0.0,103148.16904170689
2016-04-01,253,cautious,0.0012764757266887417,0.0,0.0,103279.83517574101
2016-04-04,254,cautious,-0.0027277699294798174,0.0,0.0,102998.111547027
2016-04-05,255,cautious,0.005278147588399141,0.0,0.0,103541.75078109861
2016-04-06,256,cautious,-0.001464279953721326,0.0,0.0,103390.13667105665
2016-04-07,257,cautious,0.005632392440099776,0.0,0.0,103972.4704952236
2016-04-08,258,cautious,-0.0021756482623630394,0.0,0.0,103746.26297045709
2016-04-11,259,cautious,0.002833806501006808,0.0,0.0,104040.2598049179
2016-04-12,260,cautious,8.303066708874561e-05,0.0,0.0,104048.89833709359
2016-04-13,261,cautious,0.001237022016852818,0.0,0.0,104177.60911516585
2016-04-14,262,cautious,-0.006096615563742014,0.0,0.0,103542.4782820409
2016-04-15,263,cautious,0.0051694330484918895,0.0,0.0,104077.73419119483
2016-04-18,264,cautious,-7.870146940978103e-05,0.0,0.0,104069.54312058115
2016-04-19,265,cautious,0.004385471875789748,0.0,0.0,104525.93717506273
2016-04-20,266,cautious,-0.005644819542384239,0.0,0.0,103935.9071222109
2016-04-21,267,cautious,-0.002857749737114535,0.0,0.0,103638.88431095565
2016-04-22,268,cautious,-0.004869417362602313,0.0,0.0,103134.22332825114
2016-04-25,269,cautious,-0.001303155747587237,0.0,0.0,102999.823372348
2016-04-26,270,cautious,-0.0001764818983628793,0.0,0.0,102981.6457679882
2016-04-27,271,cautious,0.005468967858659823,0.0,0.0,103544.84907872524
2016-04-28,272,cautious,0.004597032906629461,0.0,0.0,104020.8481572521
2016-04-29,273,cautious,0.005240617745954568,0.0,0.0,104565.98166005424
2016-05-02,274,cautious,-0.002637409506658895,0.0,0.0,104290.1983459509
2016-05-03,275,cautious,0.0017456049243193222,0.0,0.0,104472.24782974184
2016-05-04,276,cautious,-0.0013092375994703809,0.0,0.0,104335.46883478198
2016-05-05,277,cautious,0.002272212048646738,0.0,0.0,104572.54114416956
2016-05-06,278,cautious,0.002115689044578528,0.0,0.0,104793.78412383203
2016-05-09,279,cautious,-0.004656579250082837,0.0,0.0,104305.80356314334
2016-05-10,280,cautious,0.004581138028031573,0.0,0.0,104783.64284639085
2016-05-11,281,cautious,0.002282291426056182,0.0,0.0,105022.78965605012
2016-05-12,282,cautious,-0.0040945053064344265,0.0,0.0,104592.77328650687
2016-05-13,283,cautious,0.0026247974726819837,0.0,0.0,104867.3081334901
2016-05-16,284,cautious,-0.0002656890586923089,0.0,0.0,104839.44603710451
2016-05-17,285,cautious,-0.001094556952951131,0.0,0.0,104724.69329250105
2016-05-18,286,cautious,-0.010810035650958838,0.0,0.0,103592.61562447337
2016-05-19,287,defensive,0.0006947650663502006,0.00019999999999999996,0.19999999999999996,103664.58815494111
2016-05-20,288,defensive,0.0012474029474128124,0.0,0.0,103793.8996677479
2016-05-23,289,defensive,-1.0368431008433977e-05,0.0,0.0,103792.82348786009
2016-05-24,290,defensive,-0.0048329995473411986,0.0,0.0,103291.192818926
2016-05-25,291,defensive,-0.0013483040051882056,0.0,0.0,103151.92488994758
2016-05-26,292,defensive,0.001620662693716879,0.0,0.0,103319.0993664018
2016-05-27,293,defensive,-0.002340803490848642,0.0,0.0,103077.24965793359
2016-05-31,294,defensive,0.0019546437713179763,0.0,0.0,103278.72896194206
2016-06-01,295,defensive,0.0021283108097947534,0.0,0.0,103498.53819721362
2016-06-02,296,defensive,0.0035137515384216834,0.0,0.0,103862.20634502848
2016-06-03,297,defensive,0.014845855014799781,0.0,0.0,105404.12960194399
2016-06-06,298,defensive,-0.002596776512712573,0.0,0.0,105130.41863385073
2016-06-07,299,defensive,0.0012698710512486278,0.0,0.0,105263.92070907951
2016-06-08,300,defensive,0.007773800249522145,0.0,0.0,106082.22140215345
2016-06-09,301,defensive,0.004620375534398624,0.0,0.0,106572.3611025546
2016-06-10,302,defensive,0.0017397231404406189,0.0,0.0,106757.76750529608
2016-06-13,303,defensive,0.0029013334648308573,0.0,0.0,107067.50738878983
2016-06-14,304,defensive,-0.00044460297412706194,0.0,0.0,107019.90485657241
2016-06-15,305,defensive,0.0038666484332400054,0.0,0.0,107433.71320401155
2016-06-16,306,defensive,-0.00012637138050335375,0.0,0.0,107420.13665736136
2016-06-17,307,defensive,-1.0231988625675345e-05,0.0,0.0,107419.03753574491
2016-06-20,308,defensive,-0.005849473808920158,0.0,0.0,106790.69268910015
2016-06-21,309,defensive,-0.007513632738901488,0.0,0.0,105988.30664430137
2016-06-22,310,defensive,0.0006464744986433901,0.0,0.0,106056.82538170132
2016-06-23,311,defensive,-0.005075114400627422,0.0,0.0,105518.5748599218
2016-06-24,312,defensive,0.020953308956103256,0.0,0.0,107729.53815956948
2016-06-27,313,defensive,0.010520773822397245,0.0,0.0,108862.93626453762
2016-06-28,314,defensive,0.001428117946829677,0.0,0.0,109018.40537756158
2016-06-29,315,defensive,0.000814163746330743,0.0,0.0,109107.16421090279
2016-06-30,316,defensive,0.006073562108754448,0.0,0.0,109769.83334924777
2016-07-01,317,defensive,0.01196429576255067,0.0,0.0,111083.1521012441
2016-07-05,318,defensive,0.007297705949557876,0.0,0.0,111893.80428122896
2016-07-06,319,defensive,0.0037688253584453597,0.0,0.0,112315.512488257
2016-07-07,320,defensive,-0.0012876764123572193,0.0,0.0,112170.88645208404
2016-07-08,321,defensive,0.008464474811260026,0.0,0.0,113120.35409501442
2016-07-11,322,defensive,-0.0065092616795361605,0.0,0.0,112384.02410892818
2016-07-12,323,defensive,-0.01173263641640535,0.0,0.0,111065.4632150456
2016-07-13,324,defensive,0.00862575260263787,0.0,0.0,112023.48642343596
2016-07-14,325,defensive,-0.008469073619413903,0.0,0.0,111074.75126981245
2016-07-15,326,defensive,-0.00572132604958262,0.0,0.0,110439.25640192156
2016-07-18,327,defensive,0.0005407537663243534,0.0,0.0,110498.97684577097
2016-07-19,328,defensive,0.0030187384353354886,0.0,0.0,110832.54435424054
2016-07-20,329,defensive,-0.006192475701482924,0.0,0.0,110146.21651639338
2016-07-21,330,defensive,0.004826855667327767,0.0,0.0,110677.87640582024
2016-07-22,331,defensive,-0.0004754566811720483,0.0,0.0,110625.25387002515
2016-07-25,332,defensive,-0.002993262993086998,0.0,0.0,110294.12339151514
2016-07-26,333,defensive,0.002152777074754297,0.0,0.0,110531.56205183252
2016-07-27,334,defensive,0.010847598164618421,0.0,0.0,111730.56402147838
2016-07-28,335,defensive,-0.0015601815094079317,0.0,0.0,111556.24406145634
2016-07-29,336,defensive,0.007591605500535969,0.0,0.0,112403.13505749244
2016-08-01,337,defensive,-0.005028426356664351,0.0,0.0,111837.92417059763
2016-08-02,338,defensive,-0.003995073906589253,0.0,0.0,111391.12339797657
2016-08-03,339,defensive,-0.0005540028750047443,0.0,0.0,111329.41239536407
2016-08-04,340,defensive,0.004478646749406213,0.0,0.0,111828.01750630187
2016-08-05,341,defensive,-0.008922166760139193,0.0,0.0,110830.26928565487
2016-08-08,342,defensive,0.0005640226550369442,0.0,0.0,110892.78006839582
2016-08-09,343,defensive,0.006261560351337603,0.0,0.0,111587.14190332168
2016-08-10,344,defensive,0.002845678158217768,0.0,0.0,111904.68299577392
2016-08-11,345,defensive,-0.00560804828419631,0.0,0.0,111277.11613030595
2016-08-12,346,defensive,0.003403316330851103,0.0,0.0,111655.82735688225
2016-08-15,347,defensive,-0.0030989778529226025,0.0,0.0,111309.80842075351
2016-08-16,348,defensive,-0.0008864003881042139,0.0,0.0,111211.14336336954
2016-08-17,349,defensive,0.0034451183477470335,0.0,0.0,111594.27891384461
2016-08-18,350,defensive,0.0026630250974028157,0.0,0.0,111891.45727931875
2016-08-19,351,defensive,-0.0055589385857346294,0.0,0.0,111269.45954003466
2016-08-22,352,defensive,0.0037630618173063904,0.0,0.0,111688.17339466208
2016-08-23,353,defensive,0.0008917422538354591,0.0,0.0,111787.7704581318
2016-08-24,354,defensive,-0.005535786860748981,0.0,0.0,111168.93718723726
2016-08-25,355,defensive,-0.002295767776133284,0.0,0.0,110913.71912353582
2016-08-26,356,defensive,-0.003714539739707057,0.0,0.0,110501.72570617274
